date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:29:37	22387/22387	---M--	200	added ('OK')	image/jpeg	etag:%226069e23a-5773%22	https://vetra.laborasyon.com/assets/images/products/5.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/5.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:38	34296/34296	---M--	200	added ('OK')	image/jpeg	etag:%226069e3e6-85f8%22	https://vetra.laborasyon.com/assets/images/products/6.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/6.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:38	9362/9362	---M--	200	added ('OK')	image/jpeg	etag:%22604fe24a-2492%22	https://vetra.laborasyon.com/assets/images/user/women_avatar5.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/women_avatar5.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:39	37084/37084	---M--	200	added ('OK')	image/jpeg	etag:%226069e794-90dc%22	https://vetra.laborasyon.com/assets/images/products/10.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/10.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:39	13625/13625	---M--	200	added ('OK')	image/jpeg	etag:%226069e402-3539%22	https://vetra.laborasyon.com/assets/images/products/7.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/7.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:39	22273/22273	---M--	200	added ('OK')	image/jpeg	etag:%226069e54c-5701%22	https://vetra.laborasyon.com/assets/images/products/8.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/8.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:40	16980/16980	---M--	200	added ('OK')	image/jpeg	etag:%226069e6aa-4254%22	https://vetra.laborasyon.com/assets/images/products/9.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/9.jpg	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:43	302644/302644	---MCZ	200	added ('OK')	application/javascript	etag:W/%226065b49a-49e34%22	https://vetra.laborasyon.com/libs/bundle.js	H:/ecom/vetra.laborasyon.com/libs/bundle.js	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:43	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259d34108-a76f%22	https://vetra.laborasyon.com/libs/slick/slick.min.js	H:/ecom/vetra.laborasyon.com/libs/slick/slick.min.js	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:43	12898/12898	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260b3479e-3262%22	https://vetra.laborasyon.com/dist/js/examples/dashboard.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/dashboard.js	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:44	8045/8045	---MCZ	200	added ('OK')	application/javascript	etag:W/%22612ea1a7-1f6d%22	https://vetra.laborasyon.com/dist/js/app.min.js	H:/ecom/vetra.laborasyon.com/dist/js/app.min.js	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:44	477513/477513	---MCZ	200	added ('OK')	application/javascript	etag:W/%22604fd9fe-74949%22	https://vetra.laborasyon.com/libs/charts/apex/apexcharts.min.js	H:/ecom/vetra.laborasyon.com/libs/charts/apex/apexcharts.min.js	(from https://vetra.laborasyon.com/demos/default/index.html)
23:29:45	85044/85044	---M--	200	added ('OK')	font/woff2	etag:%226033e360-14c34%22	https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-icons.woff2?8bd4575acf83c7696dc7a14a966660a3	H:/ecom/vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-iconse36a.woff2	(from https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/bootstrap-icons.min.css)
23:29:46	16435/16435	---MCZ	200	added ('OK')	text/css	etag:W/%22537f940e-4033%22	https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css	(from https://vetra.laborasyon.com/demos/default/login.html)
23:29:46	799/799	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231f-5bfb46ae58b00%22	https://vetra.laborasyon.com/dist/js/examples/orders.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/orders.js	(from https://vetra.laborasyon.com/demos/default/orders.html)
23:29:47	11084/11084	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64e0e-2b4c%22	https://vetra.laborasyon.com/libs/range-slider/css/ion.rangeSlider.min.css	H:/ecom/vetra.laborasyon.com/libs/range-slider/css/ion.rangeSlider.min.css	(from https://vetra.laborasyon.com/demos/default/product-list.html)
23:29:47	113656/113656	---M--	200	added ('OK')	application/x-font-woff	etag:%226033e360-1bbf8%22	https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-icons.woff?8bd4575acf83c7696dc7a14a966660a3	H:/ecom/vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/fonts/bootstrap-iconse36a.woff	(from https://vetra.laborasyon.com/dist/icons/bootstrap-icons-1.4.0/bootstrap-icons.min.css)
23:29:48	39124/39124	---M--	200	added ('OK')	image/jpeg	etag:%226069e19a-98d4%22	https://vetra.laborasyon.com/assets/images/products/1.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/1.jpg	(from https://vetra.laborasyon.com/demos/default/product-list.html)
23:29:48	20897/20897	---M--	200	added ('OK')	image/jpeg	etag:%226069e1b8-51a1%22	https://vetra.laborasyon.com/assets/images/products/2.jpg	H:/ecom/vetra.laborasyon.com/assets/images/products/2.jpg	(from https://vetra.laborasyon.com/demos/default/product-list.html)
23:29:48	41139/41139	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64e0e-a0b3%22	https://vetra.laborasyon.com/libs/range-slider/js/ion.rangeSlider.min.js	H:/ecom/vetra.laborasyon.com/libs/range-slider/js/ion.rangeSlider.min.js	(from https://vetra.laborasyon.com/demos/default/product-list.html)
23:29:49	1009/1009	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f1-5bfec6ddde900%22	https://vetra.laborasyon.com/dist/js/examples/products.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/products.js	(from https://vetra.laborasyon.com/demos/default/product-list.html)
23:29:49	3145/3145	---MCZ	200	added ('OK')	text/css	etag:W/%2259d34108-c49%22	https://vetra.laborasyon.com/libs/slick/slick-theme.css	H:/ecom/vetra.laborasyon.com/libs/slick/slick-theme.css	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
23:29:49	591/591	---MCZ	200	added ('OK')	text/css	etag:W/%2224f-5c0872eb0a600%22	https://vetra.laborasyon.com/libs/rating/rating.min.css	H:/ecom/vetra.laborasyon.com/libs/rating/rating.min.css	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
23:29:50	3462/3462	---M--	200	added ('OK')	image/jpeg	etag:%22604fe2b4-d86%22	https://vetra.laborasyon.com/assets/images/user/man_avatar2.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/man_avatar2.jpg	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
23:29:50	926/926	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239e-5c0873d3bcb00%22	https://vetra.laborasyon.com/dist/js/examples/product-detail.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/product-detail.js	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
23:29:51	7297/7297	---MCZ	200	added ('OK')	application/javascript	etag:W/%226080e642-1c81%22	https://vetra.laborasyon.com/libs/rating/jquery.rating.min.js	H:/ecom/vetra.laborasyon.com/libs/rating/jquery.rating.min.js	(from https://vetra.laborasyon.com/demos/default/product-detail.html)
23:29:51	5634/5634	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64de2-1602%22	https://vetra.laborasyon.com/libs/form-wizard/jquery.steps.css	H:/ecom/vetra.laborasyon.com/libs/form-wizard/jquery.steps.css	(from https://vetra.laborasyon.com/demos/default/checkout.html)
23:29:52	25701/25701	---M--	200	added ('OK')	image/png	etag:%226076f20a-6465%22	https://vetra.laborasyon.com/assets/images/paypal-logo.png	H:/ecom/vetra.laborasyon.com/assets/images/paypal-logo.png	(from https://vetra.laborasyon.com/demos/default/checkout.html)
23:29:52	17266/17266	---M--	200	added ('OK')	image/png	etag:%226076f1f8-4372%22	https://vetra.laborasyon.com/assets/images/cash-on-delivery-logo.png	H:/ecom/vetra.laborasyon.com/assets/images/cash-on-delivery-logo.png	(from https://vetra.laborasyon.com/demos/default/checkout.html)
23:29:53	13869/13869	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64de2-362d%22	https://vetra.laborasyon.com/libs/form-wizard/jquery.steps.min.js	H:/ecom/vetra.laborasyon.com/libs/form-wizard/jquery.steps.min.js	(from https://vetra.laborasyon.com/demos/default/checkout.html)
23:29:53	422/422	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a6-5bfeee1256800%22	https://vetra.laborasyon.com/dist/js/examples/checkout.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/checkout.js	(from https://vetra.laborasyon.com/demos/default/checkout.html)
23:29:54	5432/5432	---M--	200	added ('OK')	image/jpeg	etag:%22604fe204-1538%22	https://vetra.laborasyon.com/assets/images/user/women_avatar3.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/women_avatar3.jpg	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
23:29:55	4105/4105	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260b34db2-1009%22	https://vetra.laborasyon.com/dist/js/examples/buyer-dashboard.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/buyer-dashboard.js	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
23:29:55	5760/5760	---MCZ	200	added ('OK')	application/javascript	etag:W/%22607f1d18-1680%22	https://vetra.laborasyon.com/dist/js/examples/customers.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/customers.js	(from https://vetra.laborasyon.com/demos/default/customers.html)
23:29:55	803/803	---MCZ	200	added ('OK')	application/javascript	etag:W/%22323-5bfe9c19b0300%22	https://vetra.laborasyon.com/dist/js/examples/invoices.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/invoices.js	(from https://vetra.laborasyon.com/demos/default/invoices.html)
23:29:56	6823/6823	---M--	200	added ('OK')	image/jpeg	etag:%22604fe1ca-1aa7%22	https://vetra.laborasyon.com/assets/images/user/women_avatar2.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/women_avatar2.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:56	258220/258220	---M--	200	added ('OK')	image/jpeg	etag:%226077607e-3f0ac%22	https://vetra.laborasyon.com/assets/images/profile-bg.jpg	H:/ecom/vetra.laborasyon.com/assets/images/profile-bg.jpg	(from https://vetra.laborasyon.com/demos/default/buyer-dashboard.html)
23:29:56	6533/6533	---M--	200	added ('OK')	image/jpeg	etag:%22604fe17a-1985%22	https://vetra.laborasyon.com/assets/images/user/women_avatar1.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/women_avatar1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:57	6398/6398	---M--	200	added ('OK')	image/jpeg	etag:%22604fe2a2-18fe%22	https://vetra.laborasyon.com/assets/images/user/man_avatar1.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/man_avatar1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:57	5894/5894	---M--	200	added ('OK')	image/jpeg	etag:%22604fe2d6-1706%22	https://vetra.laborasyon.com/assets/images/user/man_avatar4.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/man_avatar4.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:58	46586/46586	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-b5fa%22	https://vetra.laborasyon.com/assets/images/photo1.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo1.jpg	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:58	1217/1217	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260527bd0-4c1%22	https://vetra.laborasyon.com/dist/js/examples/chat.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/chat.js	(from https://vetra.laborasyon.com/demos/default/chats.html)
23:29:58	24743/24743	---MCZ	200	added ('OK')	text/css	etag:W/%225da0993c-60a7%22	https://vetra.laborasyon.com/libs/quill/quill.snow.css	H:/ecom/vetra.laborasyon.com/libs/quill/quill.snow.css	(from https://vetra.laborasyon.com/demos/default/email.html)
23:29:59	1121/1121	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64de8-461%22	https://vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	H:/ecom/vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	(from https://vetra.laborasyon.com/demos/default/email.html)
23:29:59	6276/6276	---M--	200	added ('OK')	image/jpeg	etag:%22604fe2e8-1884%22	https://vetra.laborasyon.com/assets/images/user/man_avatar5.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/man_avatar5.jpg	(from https://vetra.laborasyon.com/demos/default/email.html)
23:30:00	22284/22284	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64de8-570c%22	https://vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.js	H:/ecom/vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.js	(from https://vetra.laborasyon.com/demos/default/email.html)
23:30:00	92/92	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c-5b9e46c0c9800%22	https://vetra.laborasyon.com/dist/js/examples/tagsinput.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/tagsinput.js	(from https://vetra.laborasyon.com/demos/default/email.html)
23:30:01	1535/1535	---MCZ	200	added ('OK')	application/javascript	etag:W/%226049227a-5ff%22	https://vetra.laborasyon.com/dist/js/examples/mail.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/mail.js	(from https://vetra.laborasyon.com/demos/default/email.html)
23:30:01	437299/437299	---MCZ	200	added ('OK')	application/javascript	etag:W/%225da0990c-6ac33%22	https://vetra.laborasyon.com/libs/quill/quill.js	H:/ecom/vetra.laborasyon.com/libs/quill/quill.js	(from https://vetra.laborasyon.com/demos/default/email.html)
23:30:01	2041/2041	---M--	200	added ('OK')	image/png	etag:%2260029e1c-7f9%22	https://vetra.laborasyon.com/assets/images/email/image-2.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-2.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:02	3387/3387	---M--	200	added ('OK')	image/png	etag:%2260029e1c-d3b%22	https://vetra.laborasyon.com/assets/images/email/image-3.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-3.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:02	3714/3714	---M--	200	added ('OK')	image/png	etag:%2260029e1c-e82%22	https://vetra.laborasyon.com/assets/images/email/image-4.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-4.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:03	5812/5812	---M--	200	added ('OK')	image/png	etag:%2260029e1c-16b4%22	https://vetra.laborasyon.com/assets/images/email/image-7.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-7.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:03	4017/4017	---M--	200	added ('OK')	image/png	etag:%2260029e1c-fb1%22	https://vetra.laborasyon.com/assets/images/email/image-6.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-6.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:03	3763/3763	---M--	200	added ('OK')	image/png	etag:%2260029e1c-eb3%22	https://vetra.laborasyon.com/assets/images/email/image-5.png	H:/ecom/vetra.laborasyon.com/assets/images/email/image-5.png	(from https://vetra.laborasyon.com/demos/default/email-template.html)
23:30:04	3196/3196	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64dde-c7c%22	https://vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.css	H:/ecom/vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:04	6577/6577	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64de0-19b1%22	https://vetra.laborasyon.com/libs/datepicker/daterangepicker.css	H:/ecom/vetra.laborasyon.com/libs/datepicker/daterangepicker.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:05	15180/15180	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64e10-3b4c%22	https://vetra.laborasyon.com/libs/select2/css/select2.min.css	H:/ecom/vetra.laborasyon.com/libs/select2/css/select2.min.css	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:05	11169/11169	---MCZ	200	added ('OK')	application/javascript	etag:W/%226012ed7c-2ba1%22	https://vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.js	H:/ecom/vetra.laborasyon.com/libs/clockpicker/bootstrap-clockpicker.min.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:06	67940/67940	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64e12-10964%22	https://vetra.laborasyon.com/libs/select2/js/select2.min.js	H:/ecom/vetra.laborasyon.com/libs/select2/js/select2.min.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:07	83473/83473	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff1b894-14611%22	https://vetra.laborasyon.com/libs/datepicker/daterangepicker.js	H:/ecom/vetra.laborasyon.com/libs/datepicker/daterangepicker.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:08	2275/2275	---MCZ	200	added ('OK')	application/javascript	etag:W/%22604b8196-8e3%22	https://vetra.laborasyon.com/dist/js/examples/todo-list.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/todo-list.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:08	253668/253668	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260491ce6-3dee4%22	https://vetra.laborasyon.com/libs/jquery-ui/jquery-ui.min.js	H:/ecom/vetra.laborasyon.com/libs/jquery-ui/jquery-ui.min.js	(from https://vetra.laborasyon.com/demos/default/todo-list.html)
23:30:08	6039/6039	---M--	200	added ('OK')	image/jpeg	etag:%22604fe218-1797%22	https://vetra.laborasyon.com/assets/images/user/women_avatar4.jpg	H:/ecom/vetra.laborasyon.com/assets/images/user/women_avatar4.jpg	(from https://vetra.laborasyon.com/demos/default/profile-connections.html)
23:30:09	798/798	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231e-5c02d653b4e00%22	https://vetra.laborasyon.com/dist/js/examples/users.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/users.js	(from https://vetra.laborasyon.com/demos/default/user-list.html)
23:30:09	2365/2365	---MCZ	200	added ('OK')	text/css	etag:W/%225d94ce66-93d%22	https://vetra.laborasyon.com/libs/prism/prism.css	H:/ecom/vetra.laborasyon.com/libs/prism/prism.css	(from https://vetra.laborasyon.com/demos/default/access-denied.html)
23:30:10	12580/12580	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d94ce6c-3124%22	https://vetra.laborasyon.com/libs/prism/prism.js	H:/ecom/vetra.laborasyon.com/libs/prism/prism.js	(from https://vetra.laborasyon.com/demos/default/access-denied.html)
23:30:10	739/739	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e3-5bd4a10677b00%22	https://vetra.laborasyon.com/dist/js/examples/pricing-table.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/pricing-table.js	(from https://vetra.laborasyon.com/demos/default/pricing-table.html)
23:30:10	5204/5204	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64de6-1454%22	https://vetra.laborasyon.com/libs/lightbox/magnific-popup.css	H:/ecom/vetra.laborasyon.com/libs/lightbox/magnific-popup.css	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:11	42264/42264	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-a518%22	https://vetra.laborasyon.com/assets/images/photo2.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo2.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:12	31675/31675	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-7bbb%22	https://vetra.laborasyon.com/assets/images/photo3.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo3.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:13	46570/46570	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-b5ea%22	https://vetra.laborasyon.com/assets/images/photo4.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo4.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:13	61279/61279	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-ef5f%22	https://vetra.laborasyon.com/assets/images/photo5.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo5.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:14	58553/58553	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-e4b9%22	https://vetra.laborasyon.com/assets/images/photo6.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo6.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:15	41853/41853	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd2-a37d%22	https://vetra.laborasyon.com/assets/images/portfolio-two.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-two.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:15	31668/31668	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd2-7bb4%22	https://vetra.laborasyon.com/assets/images/portfolio-three.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-three.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:15	107337/107337	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd0-1a349%22	https://vetra.laborasyon.com/assets/images/portfolio-one.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-one.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:15	71887/71887	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd0-118cf%22	https://vetra.laborasyon.com/assets/images/portfolio-four.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-four.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:17	20087/20087	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64de6-4e77%22	https://vetra.laborasyon.com/libs/lightbox/jquery.magnific-popup.min.js	H:/ecom/vetra.laborasyon.com/libs/lightbox/jquery.magnific-popup.min.js	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:17	197116/197116	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd0-301fc%22	https://vetra.laborasyon.com/assets/images/portfolio-five.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-five.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:19	1229/1229	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d0e1fa2-4cd%22	https://vetra.laborasyon.com/dist/js/examples/lightbox.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/lightbox.js	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:19	434839/434839	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd2-6a297%22	https://vetra.laborasyon.com/assets/images/portfolio-six.jpg	H:/ecom/vetra.laborasyon.com/assets/images/portfolio-six.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
23:30:19	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e27-0gJSz3bDvorzeoQV0TrTaMditNg%22	https://cdn.jsdelivr.net/npm/masonry-layout@4.2.2/dist/masonry.pkgd.min.js	H:/ecom/cdn.jsdelivr.net/npm/masonry-layout@4.2.2/dist/masonry.pkgd.min.js	(from https://vetra.laborasyon.com/demos/default/card.html)
23:30:20	24103/24103	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260939598-5e27%22	https://vetra.laborasyon.com/libs/masonry.pkgd.min.js	H:/ecom/vetra.laborasyon.com/libs/masonry.pkgd.min.js	(from https://vetra.laborasyon.com/demos/default/card-masonry.html)
23:30:21	89298/89298	---M--	200	added ('OK')	image/jpeg	etag:%2260880d82-15cd2%22	https://vetra.laborasyon.com/assets/images/carousel-1.jpg	H:/ecom/vetra.laborasyon.com/assets/images/carousel-1.jpg	(from https://vetra.laborasyon.com/demos/default/carousel.html)
23:30:21	43200/43200	---M--	200	added ('OK')	image/jpeg	etag:%2260880e1e-a8c0%22	https://vetra.laborasyon.com/assets/images/carousel-2.jpg	H:/ecom/vetra.laborasyon.com/assets/images/carousel-2.jpg	(from https://vetra.laborasyon.com/demos/default/carousel.html)
23:30:22	701/701	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bd-5bd4a15a64100%22	https://vetra.laborasyon.com/dist/js/examples/modal.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/modal.js	(from https://vetra.laborasyon.com/demos/default/modal.html)
23:30:23	618/618	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226a-5bd4a316cd980%22	https://vetra.laborasyon.com/dist/js/examples/toast.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/toast.js	(from https://vetra.laborasyon.com/demos/default/toasts.html)
23:30:23	690/690	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b2-5ba070e5bfc00%22	https://vetra.laborasyon.com/dist/js/examples/form-validation.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/form-validation.js	(from https://vetra.laborasyon.com/demos/default/form-validation.html)
23:30:24	1513/1513	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d9a4486-5e9%22	https://vetra.laborasyon.com/dist/js/examples/form-wizard.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/form-wizard.js	(from https://vetra.laborasyon.com/demos/default/form-wizard.html)
23:30:24	10550/10550	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2ae23a-2936%22	https://vetra.laborasyon.com/libs/form-repeater/repeater.min.js	H:/ecom/vetra.laborasyon.com/libs/form-repeater/repeater.min.js	(from https://vetra.laborasyon.com/demos/default/form-repeater.html)
23:30:24	741/741	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e5-5bd49f8eb8480%22	https://vetra.laborasyon.com/dist/js/examples/form-repeater.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/form-repeater.js	(from https://vetra.laborasyon.com/demos/default/form-repeater.html)
23:30:25	9140/9140	---MCZ	200	added ('OK')	text/css	etag:W/%225cf64de2-23b4%22	https://vetra.laborasyon.com/libs/dropzone/dropzone.css	H:/ecom/vetra.laborasyon.com/libs/dropzone/dropzone.css	(from https://vetra.laborasyon.com/demos/default/file-upload.html)
23:30:25	42487/42487	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64de2-a5f7%22	https://vetra.laborasyon.com/libs/dropzone/dropzone.js	H:/ecom/vetra.laborasyon.com/libs/dropzone/dropzone.js	(from https://vetra.laborasyon.com/demos/default/file-upload.html)
23:30:26	556/556	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222c-5bd49fea45c80%22	https://vetra.laborasyon.com/dist/js/examples/ckeditor.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/ckeditor.js	(from https://vetra.laborasyon.com/demos/default/ckeditor.html)
23:30:27	1040/1040	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260116a9e-410%22	https://vetra.laborasyon.com/dist/js/examples/range-slider.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/range-slider.js	(from https://vetra.laborasyon.com/demos/default/range-slider.html)
